SAL_ID,Biomarker_Name,Biomarker_Type,Sampling_Method,Collection_Method,Analysis_Method,Collection_site,Disease_Category,Disease_name,Disease_subtype,Fold_Change,Regulation,Exosomal/Non-exosomal,Organism,PMID,Year_of_Publication,ID,Biomarker,Sequence
SAL_22257,Granulicatella adiacens ,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,46124,Microbe,NZ_CABFLJ000000000.1
SAL_22258,Granulicatella elegans,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,137732,Microbe,NZ_KI391971.1
SAL_22259,Haemophilus ,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,724,Microbe,NC_005329.1
SAL_22260,Kingella denitrificans,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,502,Microbe,NZ_UGJL00000000.1
SAL_22261,Kingella oralis,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,505,Microbe,NZ_GG665875.1
SAL_22262,Lachnospiraceae,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,186803,Microbe,NZ_CALPCY000000000.1
SAL_22263,Lactobacillus fermentum,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,1613,Microbe,NZ_CAKMAZ000000000.1
SAL_22264,Lactobacillus salivarius ,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,1624,Microbe,NZ_CAKMBQ000000000.1
SAL_22265,Lactococcus lactis,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,1358,Microbe,NZ_JAMRVX000000000.1
SAL_22266,Lautropia mirabilis,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,47671,Microbe,NZ_GL636069.1
SAL_22267,Leptotrichia hofstadii ,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,157688,Microbe,NZ_AUAY00000000.1
SAL_22268,Megasphaera micronuciformis,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,187326,Microbe,NZ_GL538212.1
SAL_22269,Mycobacterium neoaurum ,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,1795,Microbe,NZ_JAKNRE000000000.1
SAL_22270,Mycobacterium tuberculosis,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,1773,Microbe,NZ_CSAC00000000.1
SAL_22271,Mycoplasma faucium,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,56142,Microbe,NR_024983.1
SAL_22272,Neisseria elongata,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,495,Microbe,NZ_POXV00000000.1
SAL_22273,Neisseria pharyngis,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,29434,Microbe,OF261873.1
SAL_22274,Olsenella uli ,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,133926,Microbe,NC_014363.1
SAL_22275,Parvimonas micra,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,33033,Microbe,NZ_JAHXOL000000000.1
SAL_22276,Peptostreptococcaceae,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,186804,Microbe,NZ_OM972905.1
SAL_22277,Peptostreptococcus stomatis,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,341694,Microbe,NZ_ADGQ00000000.1
SAL_22278,Porphyromonas catoniae,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,41976,Microbe,NZ_JDFF00000000.1
SAL_22279,Porphyromonas gingivalis,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,837,Microbe,NC_002950.2
SAL_22280,Prevotella buccae,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,28126,Microbe,NG_047639.1
SAL_22281,Prevotella denticola,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,28129,Microbe,NG_047640.1
SAL_22282,Prevotella histicola,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,470565,Microbe,NZ_CP072368.1
SAL_22283,Prevotella intermedia,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,28131,Microbe,NG_047636.1
SAL_22284,Prevotella oulora,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,28136,Microbe,NZ_FUXK00000000.1
SAL_22285,Propionibacterium acnes,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,1747,Microbe,NZ_APLW00000000.1
SAL_22286,Propionibacterium propionicum,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,1750,Microbe,NZ_LR134535.1
SAL_22287,Rothia dentocariosa ,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,2047,Microbe,NZ_JAMAWZ000000000.1
SAL_22288,Rothia mucilaginosa,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,43675,Microbe,NZ_ACVO00000000.1
SAL_22289,Ruminococcus gnavus,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,33038,Microbe,NZ_JAAIRS000000000.1
SAL_22290,Scardovia inopinata,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,78259,Microbe,NZ_AP012334.1
SAL_22291,Selenomonas dianae,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,135079,Microbe,NR_041805.1
SAL_22292,Selenomonas noxia ,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,135083,Microbe,NZ_GG749298.1
SAL_22293,Selenomonas sputigena ,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,69823,Microbe,NC_015437.1
SAL_22294,Solobacterium moorei,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,102148,Microbe,NZ_AUKY00000000.1
SAL_22295,Sphaerocytophaga ,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,1016,Microbe,NZ_CP022022.1
SAL_22296,Streptococcus anginosus ,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,1328,Microbe,NZ_CP012719.1
SAL_22297,Streptococcus australis,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,113107,Microbe,NZ_AEQR00000000.1
SAL_22298,Streptococcus cristatus,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,45634,Microbe,NZ_AEVC00000000.1
SAL_22299,Streptococcus downei,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,1317,Microbe,NZ_UHFA00000000.1
SAL_22300,Streptococcus mitis ,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,28037,Microbe,NZ_CP014326.1
SAL_22301,Streptococcus mutans,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,1309,Microbe,NZ_JAFEVV000000000.1
SAL_22302,Streptococcus oralis ,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,1303,Microbe,NZ_JAMAWF000000000.1
SAL_22303,Streptococcus parasanguinis ,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,1318,Microbe,NZ_JAHDAA000000000.1
SAL_22304,Streptococcus salivarius ,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,1304,Microbe,NZ_AGBV00000000.1
SAL_22305,Synergistetes,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,508458,Microbe,NZ_JFBR00000000.1
SAL_22306,Tannerella forsythia,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,28112,Microbe,NZ_FMML01000097.1
SAL_22307,Veillonella atypica,NA,Stimulated saliva samples from 139 Chronic periodontitis patients and 447 samples from a control cohort were analysed,"For a period of 4 min., the participant continued to chew, and saliva was collected in a plastic cup during the last 3 min. After the 4 min. passed, each participant was asked to spit one last time.",Human Oral Microbe Identification Microarray (HOMIM),Stimulated Saliva,Healthy,NA,NA,NA,NA,NA,Homo sapiens,24303924,2014,39777,Microbe,NZ_AMEX00000000.1
SAL_22308,Actinobacteria,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Initial caries lesions (ICDAS) without fillings,0.310344828,Downregulated,NA,Homo sapiens,24532386,2013,201174,Microbe,NZ_JAMRYM000000000.1
SAL_22309,Actinobacteria,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Initial caries lesions with fillings,0.586206897,Downregulated,NA,Homo sapiens,24532386,2013,201174,Microbe,NZ_JAMRYM000000000.1
SAL_22310,Actinobacteria,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Caries lesions with breakdown with fillings,0.793103448,Downregulated,NA,Homo sapiens,24532386,2013,201174,Microbe,NZ_JAMRYM000000000.1
SAL_22311,Actinobacteria,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Caries lesions with breakdown without fillings,0.275862069,Downregulated,NA,Homo sapiens,24532386,2013,201174,Microbe,NZ_JAMRYM000000000.1
SAL_22312,Alphaproteobacteria,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Initial caries lesions (ICDAS) without fillings,0.3,Downregulated,NA,Homo sapiens,24532386,2013,28211,Microbe,NZ_JAMKQB000000000.1
SAL_22313,Alphaproteobacteria,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Initial caries lesions with fillings,1.3,Upregulated,NA,Homo sapiens,24532386,2013,28211,Microbe,NZ_JAMKQB000000000.1
SAL_22314,Alphaproteobacteria,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Caries lesions with breakdown with fillings,2,Upregulated,NA,Homo sapiens,24532386,2013,28211,Microbe,NZ_JAMKQB000000000.1
SAL_22315,Alphaproteobacteria,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Caries lesions with breakdown without fillings,4,Upregulated,NA,Homo sapiens,24532386,2013,28211,Microbe,NZ_JAMKQB000000000.1
SAL_22316,Bacilli,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Initial caries lesions (ICDAS) without fillings,1.408482143,Upregulated,NA,Homo sapiens,24532386,2013,91061,Microbe,NZ_JAMRWU000000000.1
SAL_22317,Bacilli,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Initial caries lesions with fillings,1.383928571,Upregulated,NA,Homo sapiens,24532386,2013,91061,Microbe,NZ_JAMRWU000000000.1
SAL_22318,Bacilli,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Caries lesions with breakdown with fillings,0.933035714,Downregulated,NA,Homo sapiens,24532386,2013,91061,Microbe,NZ_JAMRWU000000000.1
